@relation energy

@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric
@attribute rv2 numeric
@attribute Appliances numeric

@data
0,20.6,35.5,18.5,37.29,19.937143,37.29,18.29,35.5,18.6,41.012857,-1.426667,84.166667,18.6,29.856667,21.323333,42.326667,17.89,38.933333,-0.1,755.1,87,5,63,-2,1.550044,1.550044,60
0,20.533333,35.56,18.5,37.29,20,37.312,18.29,35.5,18.6,40.971429,-1.426667,84.023333,18.6,29.856667,21.323333,42.4,17.89,39.06,-0.216667,755.083333,86.833333,4.833333,63,-2.133333,29.137969,29.137969,50
0,20.5,35.626667,18.39,37.29,20,37.4,18.29,35.5,18.6,40.9,-1.566667,83.23,18.533333,29.89,21.323333,42.4,17.89,39.09,-0.333333,755.066667,86.666667,4.666667,63,-2.266667,16.546744,16.546744,50
0,20.5,35.7,18.39,37.326667,20,37.4,18.26,35.466667,18.6,40.837143,-1.79,82.823333,18.533333,29.89,21.29,42.29,17.89,39.2,-0.45,755.05,86.5,4.5,63,-2.4,34.239908,34.239908,60
0,20.426667,35.626667,18.323333,37.4,20,37.414286,18.2,35.4,18.56,40.772,-1.8175,83.14,18.5,29.89,21.29,42.23,17.89,39.26,-0.566667,755.033333,86.333333,4.333333,63,-2.533333,41.269206,41.269206,50
0,20.39,35.59,18.29,37.433333,20,37.5,18.23,35.326667,18.528571,40.7,-1.966667,82.823333,18.5,29.963333,21.29,42.145,17.89,39.4,-0.683333,755.016667,86.166667,4.166667,63,-2.666667,45.360929,45.360929,60
0,20.39,35.663333,18.29,37.56,20.071429,37.564286,18.2225,35.3175,18.5,40.7,-2,82.726667,18.5,29.926667,21.29,41.966667,17.89,39.4,-0.8,755,86,4,63,-2.8,32.46042,32.46042,40
0,20.356667,35.7,18.2,37.53,20.1,37.59,18.2,35.29,18.5,40.637143,-2.06,82.8,18.5,29.926667,21.29,41.826667,17.89,39.4,-0.933333,754.95,86.5,3.833333,62.833333,-2.866667,41.941358,41.941358,40
0,20.29,35.7,18.2,37.59,20.1,37.59,18.2,35.29,18.5,40.572,-2.09,82.9,18.5,30,21.26,41.7,17.89,39.466667,-1.066667,754.9,87,3.666667,62.666667,-2.933333,19.071358,19.071358,30
0,20.26,35.7,18.1,37.7,20.04,37.536,18.2,35.29,18.421429,40.428571,-2.163333,82.833333,18.5,30,21.2,41.76,17.89,39.5,-1.2,754.85,87.5,3.5,62.5,-3,23.822219,23.822219,30
0,20.2,35.7,18.1,37.7,20,37.564286,18.166667,35.29,18.434,40.4,-2.2,82.933333,18.5,30,21.26,41.723333,17.89,39.5,-1.333333,754.8,88,3.333333,62.333333,-3.066667,7.881413,7.881413,50
0,20.2,35.7,18,37.663333,19.934,37.59,18.166667,35.23,18.405714,40.305714,-2.26,82.8,18.39,29.89,21.2,41.59,17.963333,39.59,-1.466667,754.75,88.5,3.166667,62.166667,-3.133333,24.111276,24.111276,50
0,20.133333,35.7,18,37.59,20,37.652857,18.1,35.2,18.39,40.29,-2.26,83.123333,18.39,29.89,21.2,41.466667,17.89,39.59,-1.6,754.7,89,3,62,-3.2,39.54857,39.54857,60
0,20.1,35.7,18,37.663333,19.978,37.7,18.1,35.2,18.39,40.264286,-2.2,83.123333,18.39,29.89,21.133333,41.4,17.89,39.59,-1.45,754.683333,88.166667,3.166667,62.5,-3.183333,37.460816,37.460816,70
0,20.1,35.7,18,37.663333,19.9725,37.7,18.1,35.2,18.39,40.2,-2.2,83.463333,18.39,29.89,21.2,41.363333,17.89,39.59,-1.3,754.666667,87.333333,3.333333,63,-3.166667,46.39039,46.39039,50
0,20.066667,35.76,17.963333,37.7,20,37.7,18.1,35.2,18.347143,40.2,-2.126667,83.656667,18.39,29.926667,21.133333,41.23,17.89,39.7,-1.15,754.65,86.5,3.5,63.5,-3.15,10.826784,10.826784,50
0,20,35.7,17.89,37.7,20,37.7,18.066667,35.163333,18.31,40.134,-2,83.726667,18.39,29.926667,21.1,41.163333,17.89,39.7,-1,754.633333,85.666667,3.666667,64,-3.133333,0.710886,0.710886,50
0,20,35.7,17.79,37.59,20,37.7,18,35.09,18.361429,40.09,-1.933333,83.993333,18.39,30,21.1,41.09,17.89,39.7,-0.85,754.616667,84.833333,3.833333,64.5,-3.116667,8.713745,8.713745,60
0,20,35.7,17.79,37.59,20,37.754,18,35.09,18.29,40.09,-1.666667,84.3,18.39,30,21.1,41,17.89,39.7,-0.7,754.6,84,4,65,-3.1,17.130705,17.130705,50
0,19.926667,35.7,17.79,37.626667,20,37.751429,18,35.09,18.29,40.077143,-1.46,84.433333,18.356667,30,21.033333,40.933333,17.89,39.73,-0.733333,754.6,84.166667,3.833333,65,-3.116667,33.446478,33.446478,60
0,19.926667,35.7,17.79,37.7,20,37.79,18,35.09,18.29,40.054,-1.195,84.4,18.29,30.066667,21,40.9,17.89,39.79,-0.766667,754.6,84.333333,3.666667,65,-3.133333,48.692546,48.692546,60
0,19.89,35.76,17.73,37.7,20.057143,37.884286,18,35.09,18.29,40.064286,-1,83.796667,18.29,30,21.066667,40.966667,17.89,39.79,-0.8,754.6,84.5,3.5,65,-3.15,32.052136,32.052136,40
0,19.89,35.76,17.7,37.79,20.1,37.9,17.963333,35.09,18.29,40,-0.933333,83.53,18.29,30.066667,21,40.9,17.89,39.79,-0.833333,754.6,84.666667,3.333333,65,-3.166667,34.307475,34.307475,40
0,19.79,35.7,17.7,37.79,20.1,37.928571,17.89,35.163333,18.29,40,-0.766667,83.156667,18.29,30.033333,21,40.9,17.89,39.863333,-0.866667,754.6,84.833333,3.166667,65,-3.183333,38.973964,38.973964,30
0,19.79,35.79,17.666667,37.863333,20.06,37.96,17.89,35.2,18.236,40,-0.633333,82.963333,18.29,30.1,21,40.9,17.89,39.9,-0.9,754.6,85,3,65,-3.2,20.996017,20.996017,30
0,19.79,35.79,17.6,37.79,20,37.9,17.89,35.2,18.2,40.01125,-0.466667,82.433333,18.29,30.1,21,40.8725,17.89,39.966667,-0.783333,754.566667,85,3,64.666667,-3.066667,23.044661,23.044661,60
0,19.76,35.79,17.666667,37.863333,19.956,37.92,17.89,35.2,18.2,40.09,-0.4,82.033333,18.29,30.1,21,40.79,17.89,40,-0.666667,754.533333,85,3,64.333333,-2.933333,6.053762,6.053762,50
0,19.7,35.79,17.6,37.863333,20,38,17.89,35.2,18.2,40.09,-0.3,81.423333,18.29,30.2,20.926667,40.76,17.89,40,-0.55,754.5,85,3,64,-2.8,45.062517,45.062517,60
0,19.7,35.826667,17.6,37.933333,19.934,38.09,17.89,35.2,18.2,40.09,-0.233333,80.896667,18.29,30.2,20.926667,40.76,17.89,40,-0.433333,754.466667,85,3,63.666667,-2.666667,17.787429,17.787429,50
0,19.7,35.9,17.6,38,19.968571,38.152857,17.823333,35.2,18.2,40.09,-0.166667,80.466667,18.29,30.245,20.89,40.826667,17.823333,39.933333,-0.316667,754.433333,85,3,63.333333,-2.533333,33.385253,33.385253,60
10,19.666667,35.9,17.5,38,20,38.2,17.823333,35.2,18.2,40.232857,-0.1,80.26,18.2,30.2,20.89,40.9,17.89,40.126667,-0.2,754.4,85,3,63,-2.4,38.815554,38.815554,60
10,19.666667,35.966667,17.5,38,20,38.2,17.79,35.23,18.1,40.556,0,79.933333,18.2,30.133333,20.89,41,17.89,40.4,-0.133333,754.45,84.666667,3.166667,63.333333,-2.4,9.279651,9.279651,50
0,19.666667,36.163333,17.5,37.93,20,38.09,17.79,35.29,18.085714,41.534286,0.066667,79.726667,18.166667,29.726667,20.823333,40.666667,17.856667,40.296667,-0.066667,754.5,84.333333,3.333333,63.666667,-2.4,28.919748,28.919748,80
10,19.6,36.09,17.5,37.73,19.937143,37.94,17.79,35.163333,18,42.198,0.2,79.166667,18.1,29.46,20.79,39.833333,17.856667,40.09,0,754.55,84,3.5,64,-2.4,12.631455,12.631455,70
0,19.6,36.156667,17.5,37.56,19.87,37.816,17.79,35.03,18,42.811429,0.2,78.76,18.1,29.26,20.73,39.3,17.79,39.723333,0.066667,754.6,83.666667,3.666667,64.333333,-2.4,16.232475,16.232475,50
0,19.6,36.363333,17.5,37.5,19.861429,37.7,17.79,34.863333,17.89,43.2,0.333333,78.266667,18.1,29.066667,20.7,38.796667,17.79,39.463333,0.133333,754.65,83.333333,3.833333,64.666667,-2.4,33.03985,33.03985,30
0,19.6,36.26,17.5,37.466667,19.79,37.46,17.73,34.73,17.89,43.41,0.425,77.525,18,28.79,20.633333,38.39,17.79,38.96,0.2,754.7,83,4,65,-2.4,8.931524,8.931524,40
20,19.6,36.126667,17.5,37.326667,19.79,37.352857,17.7,34.56,17.89,43.656,0.5,77.1,18,28.73,20.6,38.06,17.79,38.566667,0.25,754.766667,82.666667,4,57.666667,-2.4,33.925502,33.925502,40
20,19.6,36.06,17.6,37.163333,19.79,37.334,17.7,34.56,17.818571,43.7,0.533333,76.7,18,28.666667,20.533333,37.86,17.7,38.296667,0.3,754.833333,82.333333,4,50.333333,-2.4,22.855698,22.855698,50
10,19.6,35.933333,17.525,36.9975,19.7225,37.2225,18.023333,34.963333,17.79,43.834,0.666667,76.433333,18,28.533333,20.5,37.56,17.7,37.963333,0.35,754.9,82,4,43,-2.4,19.436114,19.436114,60
0,19.5,35.833333,17.5,36.826667,19.7,37.168571,18.43,34.963333,17.79,44.037143,0.733333,75.956667,17.963333,28.5,20.5,37.433333,17.7,37.69,0.4,754.966667,81.666667,4,35.666667,-2.4,5.718002,5.718002,50
0,19.5,35.7,17.5,36.7,19.7,37.054,18.5,34.6,17.79,44.196,0.911111,75.342222,17.89,28.426667,20.39,37.06,17.7,37.79,0.45,755.033333,81.333333,4,28.333333,-2.4,33.866474,33.866474,170
0,19.5,35.9,17.5,36.626667,19.7,36.914286,18.426667,34.266667,17.79,44.352857,0.966667,74.766667,17.89,28.356667,20.39,36.86,17.7,37.73,0.5,755.1,81,4,21,-2.4,49.813105,49.813105,270
0,19.5,35.863333,17.5,36.56,19.64,36.758,18.34,34.145,17.754,44.4,1.166667,74.366667,17.89,28.29,20.39,36.663333,17.7,37.56,0.6,755.116667,80.666667,4,21.166667,-2.35,13.93608,13.93608,70
30,19.5,35.79,17.566667,36.433333,19.6,36.59,18.26,34.126667,17.7,44.352857,1.323333,73.7,17.89,28.29,20.39,36.53,17.7,37.433333,0.7,755.133333,80.333333,4,21.333333,-2.3,47.103932,47.103932,90
20,19.5,35.76,17.633333,36.29,19.6,36.59,18.2,34.26,17.7,44.316,1.53,73.433333,17.89,28.23,20.29,36.345,17.7,37.26,0.8,755.15,80,4,21.5,-2.25,49.584756,49.584756,90
20,19.5,35.7,17.7,36.23,19.6,36.637143,18.29,34.566667,17.7,44.2,1.766667,72.766667,17.79,28.166667,20.29,36.163333,17.7,37.066667,0.9,755.166667,79.666667,4,21.666667,-2.2,37.562352,37.562352,260
20,19.5,35.59,17.79,36.06,19.6,36.656,18.29,34.833333,17.7,44.156,1.975,71.925,17.79,28.1,20.29,36.09,17.7,37.166667,1,755.183333,79.333333,4,21.833333,-2.15,20.234079,20.234079,150
30,19.5,35.59,17.856667,36,19.642857,36.707143,18.39,35.03,17.657143,44.012857,2.126667,71.166667,17.79,28.1,20.26,36.156667,17.76,38.026667,1.1,755.2,79,4,22,-2.1,27.316861,27.316861,80
20,19.5,35.4,17.89,36.03,19.7,36.656,18.39,35.163333,17.6,43.94,2.3,70.7,17.79,28.1,20.2,36.363333,17.79,38.53,1.25,755.25,78.166667,4,21.833333,-2.116667,9.75045,9.75045,60
20,19.566667,35.326667,17.963333,36.09,19.614286,36.524286,18.5,35.326667,17.6,43.845,2.566667,69.426667,17.79,28.1,20.2,36.466667,17.79,38.59,1.4,755.3,77.333333,4,21.666667,-2.133333,16.024784,16.024784,60
20,19.6,35.29,18.033333,36.03,19.6,36.4,18.566667,35.466667,17.6,43.79,2.833333,68.633333,17.79,28.1,20.2,36.4,17.79,38.56,1.55,755.35,76.5,4,21.5,-2.15,34.580447,34.580447,70
20,19.6,35.29,18.166667,36.09,19.6,36.321429,18.6,35.53,17.6,43.7,3.126667,67.43,17.79,28.1,20.1,36.4,17.79,38.5,1.7,755.4,75.666667,4,21.333333,-2.166667,48.378541,48.378541,50
30,19.7,35.363333,18.23,36.03,19.6,36.2,18.666667,35.863333,17.585714,43.712857,3.35,65.9425,17.79,28.033333,20.1,36.4,17.79,38.5,1.85,755.45,74.833333,4,21.166667,-2.183333,27.755004,27.755004,130
20,19.7,35.43,18.29,36.03,19.657143,36.251429,18.8,36.156667,17.54,43.754,3.6,65.093333,17.79,28.033333,20.066667,36.333333,17.79,38.36,2,755.5,74,4,21,-2.2,4.914169,4.914169,540
20,19.7,36.16,18.426667,35.933333,19.7,36.312,19.26,36.23,17.542857,43.868571,3.933333,63.556667,17.79,28,20,36.2,17.79,38.133333,2.116667,755.533333,73.5,4,21.166667,-2.166667,6.655708,6.655708,510
20,19.76,36.9,18.566667,36.06,19.7,36.428571,19.86,35.833333,17.56,43.834,4.126667,62.496667,17.79,28,20,36.2,17.79,37.933333,2.233333,755.566667,73,4,21.333333,-2.133333,41.582872,41.582872,200
30,19.823333,37.066667,18.633333,36.09,19.7,36.5,20,35.5,17.514286,43.9,4.333333,60.766667,17.73,28,20,36.126667,17.79,37.79,2.35,755.6,72.5,4,21.5,-2.1,13.701699,13.701699,200
20,19.963333,37.66,18.7,36.09,19.712857,36.512857,20,35.656667,17.56,43.92,4.475,59.9,17.79,28,20,36.06,17.79,37.73,2.466667,755.633333,72,4,21.666667,-2.066667,29.597052,29.597052,180
20,20,38.59,18.76,36.163333,19.79,36.59,20,35.863333,17.528571,44,4.6675,59.025,17.79,27.963333,20,36,17.79,37.645,2.583333,755.666667,71.5,4,21.833333,-2.033333,37.990552,37.990552,190
20,20.066667,38.863333,18.79,36.433333,19.79,36.668571,19.926667,36,17.5,44.09,5.026667,58.733333,17.79,27.89,19.89,35.966667,17.79,37.5,2.7,755.7,71,4,22,-2,40.290376,40.290376,100
20,20.1,38.395,18.79,36.56,19.79,36.79,19.926667,36,17.5,44.235714,5.16,56.963333,17.79,27.89,19.89,35.9,17.79,37.433333,2.816667,755.7,70.666667,4.333333,22.5,-1.966667,4.427133,4.427133,240
20,20.133333,38.296667,18.823333,36.73,19.847143,36.992857,20,36.045,17.5,44.312,5.3,56.296667,17.79,27.89,19.89,35.79,17.79,37.29,2.933333,755.7,70.333333,4.666667,23,-1.933333,46.047039,46.047039,140
30,20.2,37.89,18.89,36.73,19.89,37.09,20,36.06,17.5,44.4,5.3,55.456667,17.79,27.89,19.823333,35.73,17.79,37.29,3.05,755.7,70,5,23.5,-1.9,6.175164,6.175164,100
20,20.29,37.633333,18.89,36.7,19.968571,37.152857,20,36.06,17.5,44.5,5.328571,54.78,17.79,27.89,19.79,35.656,17.79,37.2,3.166667,755.7,69.666667,5.333333,24,-1.866667,24.740398,24.740398,90
20,20.29,37.433333,18.89,36.626667,19.937143,37.121429,19.89,36.09,17.5,44.5,5.536,54.856,17.79,27.89,19.79,35.5675,17.79,37.126667,3.283333,755.7,69.333333,5.666667,24.5,-1.833333,49.037111,49.037111,70
30,20.29,36.9,18.89,36.43,19.956,37,19.89,36.03,17.5,44.44,5.59,53.57,17.79,27.823333,19.79,35.5,17.79,37.06,3.4,755.7,69,6,25,-1.8,29.007242,29.007242,70
20,20.29,36.566667,18.89,36.23,19.937143,36.985714,19.89,35.966667,17.5,44.321429,5.672,53.318,17.79,27.79,19.79,35.442857,17.79,37,3.4,755.7,69.5,5.833333,25,-1.7,29.105698,29.105698,60
20,20.39,37.123333,18.89,36.09,19.934,36.94,19.89,35.9,17.456,44.254,5.828571,52.921429,17.73,27.79,19.79,35.44,17.76,36.966667,3.4,755.7,70,5.666667,25,-1.6,0.133401,0.133401,60
0,20.323333,36.596667,18.89,36.03,19.937143,36.9,19.89,35.76,17.484286,44.277143,5.9,52.476,17.79,27.79,19.725714,35.4,17.7,36.826667,3.4,755.7,70.5,5.5,25,-1.5,44.877508,44.877508,70
0,20.39,36.193333,18.79,35.863333,19.89,36.9,19.89,35.566667,17.456,44.236,5.97,51.884286,17.7,27.79,19.7,35.4,17.7,36.7,3.4,755.7,71,5.333333,25,-1.4,21.861413,21.861413,50
0,20.39,35.8,18.79,35.73,19.952857,36.884286,19.76,34.833333,17.5,44.2,6.045,51.28625,17.7,27.79,19.7,35.337143,17.7,36.626667,3.4,755.7,71.5,5.166667,25,-1.3,1.277327,1.277327,50
0,20.39,35.4,18.79,35.56,19.956,36.834,19.633333,34.5,17.5,44.09,6.074,51.172,17.7,27.79,19.7,35.29,17.7,36.59,3.4,755.7,72,5,25,-1.2,39.859667,39.859667,50
0,20.463333,35.126667,18.79,35.433333,19.952857,36.79,19.566667,34.133333,17.5,44.038571,6.221429,50.271429,17.76,27.79,19.7,35.264286,17.7,36.53,3.45,755.716667,72,4.833333,24.333333,-1.15,30.580351,30.580351,40
0,20.5,34.93,18.79,35.26,19.956,36.754,19.5,34,17.5,43.98,6.576,50.24,17.76,27.7,19.6,35.054,17.7,36.4,3.5,755.733333,72,4.666667,23.666667,-1.1,49.284227,49.284227,50
0,20.5,34.656667,18.79,35.2,19.89,36.7,19.39,33.76,17.45875,43.8175,6.69,48.4,17.7,27.7,19.6,34.942857,17.7,36.321429,3.55,755.75,72,4.5,23,-1.05,13.28537,13.28537,40
0,20.5,34.466667,18.79,35.06,19.89,36.678,19.323333,33.7,17.421429,43.621429,6.69,48.933333,17.7,27.73,19.6,34.9,17.7,36.156,3.6,755.766667,72,4.333333,22.333333,-1,6.293911,6.293911,20
0,20.426667,34.326667,18.79,34.925,19.89,36.59,19.29,33.7,17.39,43.5,6.69,49.693333,17.7,27.79,19.6,34.9,17.7,36.105714,3.65,755.783333,72,4.166667,21.666667,-0.95,36.134166,36.134166,40
0,20.39,34.163333,18.73,34.826667,19.85,36.554,19.23,33.626667,17.39,43.442857,6.563333,49.893333,17.7,27.79,19.6,34.79,17.7,36.145,3.7,755.8,72,4,21,-0.9,29.571987,29.571987,20
0,20.39,34.09,18.7,34.826667,19.79,36.485714,19.166667,33.59,17.39,43.378,6.263333,50.966667,17.7,27.79,19.557143,34.898571,17.7,36.072,3.6,755.85,73.666667,3.833333,21.166667,-0.7,46.631835,46.631835,40
0,20.39,34,18.633333,34.766667,19.79,36.4,19.1,33.59,17.39,43.29,6.19,51.3,17.7,27.89,19.54,35,17.7,36,3.5,755.9,75.333333,3.666667,21.333333,-0.5,25.451731,25.451731,50
0,20.29,33.966667,18.6,34.7,19.79,36.368571,19.05,33.545,17.39,43.2,6.226667,50.863333,17.7,27.89,19.5,35,17.7,35.96,3.4,755.95,77,3.5,21.5,-0.3,24.698737,24.698737,40
0,20.29,33.9,18.6,34.7,19.79,36.4,18.963333,33.4,17.39,43.137143,6.3,49.53,17.7,27.856667,19.5,35,17.7,35.837143,3.3,756,78.666667,3.333333,21.666667,-0.1,45.80363,45.80363,50
0,20.26,33.863333,18.566667,34.59,19.79,36.352857,18.89,33.4,17.39,43.134,6.156667,49.666667,17.7,27.79,19.452857,34.957143,17.66,35.736,3.2,756.05,80.333333,3.166667,21.833333,0.1,44.950432,44.950432,50
0,20.2,33.79,18.5,34.59,19.79,36.378,18.89,33.4,17.39,43.051429,6.03,50.6,17.7,27.79,19.478,35,17.628571,35.595714,3.1,756.1,82,3,22,0.3,20.137165,20.137165,40
0,20.2,33.79,18.5,34.59,19.79,36.29,18.823333,33.4,17.39,43,5.7,52.6,17.7,27.8925,19.421429,35.025714,17.64,35.44,3.1,756.116667,81.5,2.833333,23.166667,0.2,17.479147,17.479147,50
0,20.133333,33.79,18.426667,34.59,19.79,36.29,18.76,33.5,17.39,42.914286,5.433333,54.86,17.7,28.066667,19.39,35.09,17.614286,35.398571,3.1,756.133333,81,2.666667,24.333333,0.1,24.897765,24.897765,50
10,20.066667,33.79,18.39,34.59,19.79,36.212857,18.7,33.56,17.39,42.9,5.23,56.8,17.7,28.133333,19.39,35.165714,17.6,35.29,3.1,756.15,80.5,2.5,25.5,0,46.746459,46.746459,80
0,20,33.79,18.39,34.663333,19.77875,36.10875,18.7,33.73,17.39,42.821429,5.09,57.993333,17.7,28.26,19.39,35.35,17.6,35.29,3.1,756.166667,80,2.333333,26.666667,-0.1,8.388653,8.388653,90
0,20,33.9,18.39,34.826667,19.736,36.218,18.7,33.79,17.35,42.856,5.045,59.395,17.7,28.39,19.421429,35.647143,17.6,35.29,3.1,756.183333,79.5,2.166667,27.833333,-0.2,45.117356,45.117356,80
0,20,33.966667,18.323333,34.9,19.725714,36.29,18.666667,33.933333,17.29,42.79,4.883333,60.608333,17.633333,28.39,19.5,36.036,17.6,35.277143,3.1,756.2,79,2,29,-0.3,24.613579,24.613579,100
0,20,34.126667,18.36,35,19.754,36.254,18.6,34.06,17.29,42.79,4.833333,61.063333,17.6,28.533333,19.6125,36.20875,17.6,35.2,2.983333,756.233333,80.166667,2,27.833333,-0.216667,28.285816,28.285816,100
0,20,34.26,18.633333,34.933333,19.738571,36.2,18.6,34.126667,17.29,42.764286,4.626667,62.033333,17.6,28.666667,19.712857,36.441429,17.6,35.2,2.866667,756.266667,81.333333,2,26.666667,-0.133333,6.164789,6.164789,80
0,19.89,34.433333,18.633333,34.79,19.7,36.178,18.6,34.26,17.29,42.7,4.293333,63.166667,17.6,28.73,19.79,36.554,17.6,35.2,2.75,756.3,82.5,2,25.5,-0.05,37.726507,37.726507,80
0,19.89,34.56,18.6,34.86,19.7,36.09,18.566667,34.326667,17.29,42.7,4.126667,64.066667,17.6,28.79,19.79,36.668571,17.514286,35.2,2.633333,756.333333,83.666667,2,24.333333,0.033333,21.879655,21.879655,70
0,19.89,34.626667,18.533333,35.06,19.7,36.054,18.5,34.466667,17.29,42.7,3.933333,64.733333,17.6,28.926667,19.89,36.79,17.5,35.2,2.516667,756.366667,84.833333,2,23.166667,0.116667,31.734737,31.734737,70
0,19.89,34.626667,18.533333,35.2,19.738571,35.88,18.5,34.59,17.29,42.7,3.76,65.26,17.6,29,19.952857,36.852857,17.5,35.2,2.4,756.4,86,2,22,0.2,13.700646,13.700646,80
0,20,34.7,18.6,35.2675,19.7,35.772,18.5,34.663333,17.29,42.736,3.7,65.593333,17.533333,29,20.02,36.978,17.5,35.2,2.366667,756.483333,86.333333,2.166667,22.166667,0.233333,31.656592,31.656592,90
0,20,34.7,18.6,35.29,19.738571,35.7,18.5,34.73,17.251429,42.751429,3.56,66.923333,17.6,29.066667,20.1,37.09,17.5,35.2,2.333333,756.566667,86.666667,2.333333,22.333333,0.266667,21.743244,21.743244,80
0,20.033333,34.766667,18.7,35.433333,19.79,35.7,18.4725,34.8725,17.26,42.76,3.433333,68.13,17.5,29.2,20.14,37.2,17.456,35.156,2.3,756.65,87,2.5,22.5,0.3,28.226301,28.226301,160
0,20.1,34.9,18.7,35.5,19.79,35.7,18.39,34.966667,17.2,42.777143,3.26,69.5,17.5,29.26,20.128571,37.251429,17.421429,35.121429,2.266667,756.733333,87.333333,2.666667,22.666667,0.333333,12.35258,12.35258,440
0,20.1,34.966667,18.79,35.5,19.79,35.7,18.39,35.126667,17.2,42.821429,3.126667,70.36,17.5,29.39,20.2,37.29,17.434,35.2,2.233333,756.816667,87.666667,2.833333,22.833333,0.366667,39.214432,39.214432,230
0,20.133333,35.433333,18.856667,35.56,19.861429,35.795714,18.39,35.26,17.2,42.9,2.966667,71.756667,17.5,29.463333,20.238571,37.337143,17.405714,35.2,2.2,756.9,88,3,23,0.4,47.592082,47.592082,260
10,20.26,36.36,18.89,35.5,19.89,35.79,18.39,35.4,17.238571,42.998571,2.9,72.296667,17.5,29.6,20.236,37.4,17.39,35.2,2.116667,756.916667,89.166667,2.833333,27,0.5,22.797673,22.797673,180
10,20.323333,37.226667,18.89,35.56,19.89,36.008571,18.39,35.466667,17.236,43.076,2.863333,72.856667,17.5,29.675,20.29,37.178571,17.39,35.218,2.033333,756.933333,90.333333,2.666667,31,0.6,14.188639,14.188639,100
0,20.463333,37.966667,19,35.766667,19.956,36.276,18.39,35.766667,17.2,43.225714,2.79,73.345,17.5,29.76,20.29,37.054,17.39,35.29,1.95,756.95,91.5,2.5,35,0.7,17.133176,17.133176,90
0,20.5,36.9,19,35.966667,20.071429,36.51,18.39,36.026667,17.2,43.334,2.7,73.945,17.5,29.79,20.318571,37.168571,17.39,35.29,1.866667,756.966667,92.666667,2.333333,39,0.8,24.292849,24.292849,90
0,20.5,36.566667,19.1,36.09,20.1,36.5,18.39,36.326667,17.2,43.457143,2.663333,74.396667,17.5,29.79,20.39,37.29,17.39,35.29,1.783333,756.983333,93.833333,2.166667,43,0.9,34.486982,34.486982,90
10,20.533333,36.29,19.1,36.163333,20.1,36.5,18.39,36.4,17.218,43.518,2.59,74.99,17.5,29.89,20.484286,37.454286,17.39,35.29,1.7,757,95,2,47,1,17.283038,17.283038,80
10,20.6,36.29,19.2,36.2,20.04,36.44,18.39,36.53,17.225714,43.59,2.5,75.66,17.5,29.963333,20.5,37.552,17.39,35.29,1.633333,757.05,95,2,49.333333,0.933333,16.907712,16.907712,70
30,20.633333,36.466667,19.2,36.2,20,36.4,18.39,36.59,17.254,43.754,2.5,75.993333,17.5,30,20.468571,37.264286,17.35,35.334,1.566667,757.1,95,2,51.666667,0.866667,38.130676,38.130676,70
20,20.633333,36.266667,19.2,36.23,19.89,36.4,18.596667,37.126667,17.2,43.751429,2.4,76.53,17.5,30.066667,20.39,36.96,17.361429,35.4,1.5,757.15,95,2,54,0.8,0.339153,0.339153,70
20,20.6,36,19.2,36.29,19.89,36.414286,19.123333,37.2,17.218,43.812,2.326667,76.656667,17.39,30,20.375714,36.691429,17.35,35.4,1.433333,757.2,95,2,56.333333,0.733333,44.87518,44.87518,100
10,20.666667,36,19.323333,36.363333,19.90375,36.45,19.833333,37.06,17.251429,43.9,2.29,77.16,17.463333,30.066667,20.29,36.59,17.361429,35.4,1.366667,757.25,95,2,58.666667,0.666667,39.98881,39.98881,90
10,20.73,36,19.39,36.29,19.956,36.4,20.293333,36.726667,17.29,44,2.29,77.493333,17.39,30.1,20.318571,36.621429,17.33,35.4,1.3,757.3,95,2,61,0.6,18.031294,18.031294,80
0,20.856667,36,19.533333,36.363333,20,36.4,20.356667,36.1,17.251429,43.957143,2.26,77.996667,17.39,30.1,20.33,36.834,17.304286,35.4,1.266667,757.316667,95.333333,2,58.166667,0.6,45.589308,45.589308,80
0,20.926667,35.863333,19.6975,36.2675,20.06,36.46,20.23,35.766667,17.236,43.96,2.2,78.19,17.39,30.1,20.39,36.957143,17.29,35.4,1.233333,757.333333,95.666667,2,55.333333,0.6,7.63027,7.63027,90
0,21.066667,35.79,19.79,36.126667,20.085714,36.485714,20.066667,35.56,17.225714,44.025714,2.2,78.16,17.39,30.166667,20.4725,37.15,17.29,35.4,1.2,757.35,96,2,52.5,0.6,44.463922,44.463922,80
10,21.1,35.663333,19.89,36.06,20.1,36.5,19.9175,35.5,17.2,44,2.2,78.433333,17.39,30.2,20.5,37.276,17.29,35.46,1.166667,757.366667,96.333333,2,49.666667,0.6,32.949653,32.949653,90
