@relation 'ail'
@attribute 'climbRate' numeric
@attribute 'Sgz' numeric
@attribute 'p' numeric
@attribute 'q' numeric
@attribute 'curPitch' numeric
@attribute 'curRoll' numeric
@attribute 'absRoll' numeric
@attribute 'diffClb' numeric
@attribute 'diffRollRate' numeric
@attribute 'diffDiffClb' numeric
@attribute 'SeTime1' numeric
@attribute 'SeTime2' numeric
@attribute 'SeTime3' numeric
@attribute 'SeTime4' numeric
@attribute 'SeTime5' numeric
@attribute 'SeTime6' numeric
@attribute 'SeTime7' numeric
@attribute 'SeTime8' numeric
@attribute 'SeTime9' numeric
@attribute 'SeTime10' numeric
@attribute 'SeTime11' numeric
@attribute 'SeTime12' numeric
@attribute 'SeTime13' numeric
@attribute 'SeTime14' numeric
@attribute 'diffSeTime1' numeric
@attribute 'diffSeTime2' numeric
@attribute 'diffSeTime3' numeric
@attribute 'diffSeTime4' numeric
@attribute 'diffSeTime5' numeric
@attribute 'diffSeTime6' numeric
@attribute 'diffSeTime7' numeric
@attribute 'diffSeTime8' numeric
@attribute 'diffSeTime9' numeric
@attribute 'diffSeTime10' numeric
@attribute 'diffSeTime11' numeric
@attribute 'diffSeTime12' numeric
@attribute 'diffSeTime13' numeric
@attribute 'diffSeTime14' numeric
@attribute 'alpha' numeric
@attribute 'Se' numeric
@attribute 'logGoal' numeric
@data
-98,-17,0.02,-0.04,0.72,0.3,-7,7,0.007,-0.9,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.41858090274813
25,-18,0.12,0.05,0.6,0.5,-7,6,0,-0.8,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-7.13089883029635
25,-18,0.12,0.05,0.64,0.5,-6,-4,-0.001,-0.8,0.025,0.025,0.025,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-7.26443022292087
9,-18,0.11,0.03,0.64,0.6,-6,-2,-0.006,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.023,0.023,0.023,0,0,0,0,0,0,-0.001,0,-0.001,0,0.001,0,0,0,0.7,0.023,-7.41858090274813
-88,-22,-0.07,-0.02,0.71,0.6,-6,3,-0.003,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.60090245954208
42,-24,-0.02,-0.03,0.58,0.4,-7,4,0.003,0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.13089883029635
-64,-21,-0.21,0.08,0.72,0.2,-7,-7,-0.009,0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-7.26443022292087
-181,-24,-0.32,-0.01,0.82,-0.4,-7,-7,-0.003,0.6,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.022,0,0,0,0,0.001,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.7,0.022,-7.82404601085629
91,-27,-0.2,-0.08,0.5,-1.2,-8,10,0.013,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-62,-6,0.13,0.15,0.73,-0.9,-8,-14,0.001,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.82404601085629
-342,-23,0.32,-0.21,0.91,-0.2,-7,2,0.007,1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.018,-7.41858090274813
-197,-27,0.39,-0.15,0.7,0.2,-7,24,0.008,-0.6,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.018,-7.13089883029635
56,-25,-0.24,0.12,0.58,1.1,-6,-4,-0.015,-1.7,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.41858090274813
-59,-25,-0.45,-0.03,0.68,0.5,-6,-6,-0.006,0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.021,-7.60090245954208
66,-25,-0.22,-0.03,0.52,-0.9,-8,4,0.01,0.1,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.82404601085629
88,-20,0.14,0.05,0.53,-1.1,-8,-3,0.01,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.60090245954208
75,-19,0.2,0.04,0.54,-1,-8,-3,0.01,0,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7.41858090274813
-131,-20,0.2,-0.22,0.68,0.4,-7,4,-0.003,3.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.019,-7.26443022292087
82,-5,-0.2,0.09,0.55,0.6,-6,-9,-0.009,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.60090245954208
89,-7,0.02,-0.05,0.47,-0.6,-8,7,0.008,-0.2,0.021,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-7.41858090274813
-100,4,0.06,0.15,0.73,-0.1,-7,-16,-0.003,0.6,0.021,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-7.60090245954208
-182,-7,0.05,-0.19,0.64,0.1,-7,25,0.002,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.41858090274813
-268,-2,-0.1,0,0.81,0.1,-7,-1,-0.002,-0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
-190,8,0.06,0.07,0.76,0.5,-6,-7,-0.002,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021,-7.41858090274813
-232,0,0.02,-0.06,0.77,0.6,-6,-2,-0.004,0.3,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-7.26443022292087
41,-7,-0.18,-0.08,0.48,0.4,-7,10,-0.007,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.018,-7.60090245954208
144,-4,-0.25,0.06,0.42,-0.2,-7,2,0.003,-1.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-7.41858090274813
130,0,-0.21,0.03,0.44,-0.5,-7,-1,0.003,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.6,0.02,-7.60090245954208
-156,0,-0.18,0.15,0.75,-0.9,-8,-15,0.004,-0.3,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,-0.001,0,-0.002,0,0,0,0.6,0.022,-7.82404601085629
-258,-12,0.09,0.02,0.78,-1.1,-8,0,0.01,-0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.6,0.019,-7.41858090274813
47,-17,0.22,-0.08,0.47,-0.5,-7,9,-0.004,0.1,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
112,-6,-0.24,0.02,0.42,-0.6,-8,7,-0.005,-0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.60090245954208
-122,-15,0.24,-0.03,0.64,0.4,-7,3,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
-45,-19,0.02,0,0.58,1,-6,1,-0.011,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.41858090274813
-39,-20,-0.04,0,0.57,0.9,-6,1,-0.011,0,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.82404601085629
136,-18,0.06,-0.04,0.4,0.6,-6,5,0.005,0,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-264,-15,-0.1,0.21,0.86,0.8,-6,-18,-0.006,-1.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,-0.004,0,0,0,0.6,0.022,-7.26443022292087
-302,-25,-0.19,0.03,0.82,0.6,-6,-2,-0.012,-0.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.13089883029635
-304,-26,-0.21,0.01,0.82,0.6,-6,-2,-0.012,-0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.26443022292087
-298,-32,-0.32,0.01,0.81,0.2,-7,1,-0.01,-0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.018,0.018,0.019,0,0,0,0,0,0,0,0,-0.002,0,-0.003,0,-0.002,0,0.5,0.019,-7.82404601085629
302,-17,0.16,0.09,0.29,-1.1,-8,-7,0.013,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
-125,-9,0.36,-0.05,0.65,0.2,-7,-3,0,3,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.019,-7.26443022292087
-102,-18,-0.06,0.01,0.63,1.2,-6,-1,-0.014,0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.001,0,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.5,0.019,-7.82404601085629
-79,-18,-0.13,-0.19,0.56,1.2,-6,10,-0.013,3,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,-0.001,0,-0.001,0,0.001,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
208,-11,-0.1,-0.03,0.33,0.5,-7,4,0.004,0,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
100,2,0.09,0.09,0.48,0.5,-7,-10,0.005,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.13089883029635
50,3,0.12,0.09,0.53,0.5,-6,-9,0.005,0.1,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-212,-1,0.01,-0.16,0.73,0.8,-6,-6,-0.004,2.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.018,-8.11172808330807
62,-5,0.2,-0.05,0.46,0.9,-6,6,0.01,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0.5,0.018,-7.82404601085629
43,-3,0.32,0.05,0.53,1.3,-6,-10,0.004,0.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-54,-3,0.32,0.08,0.62,1.7,-5,-10,-0.001,0,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.26443022292087
-111,-10,-0.04,-0.07,0.62,2.2,-5,5,-0.014,0.3,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
-145,-13,-0.34,0.07,0.72,1.7,-5,-13,-0.01,1.5,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,-0.002,0,-0.004,0,0,0,0,0,0,0,0.6,0.021,-7.60090245954208
13,-19,-0.39,-0.15,0.47,0.7,-6,15,0.004,0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-7.82404601085629
288,-15,-0.3,-0.05,0.23,0.1,-7,13,0.009,-1.5,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7.60090245954208
212,5,-0.06,0.17,0.4,-0.5,-7,-15,0.006,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.41858090274813
-45,7,-0.03,0.06,0.6,-0.6,-7,-5,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.60090245954208
-70,2,0.11,-0.03,0.59,-0.6,-7,3,0.007,-0.2,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.82404601085629
-47,0,0.27,0.14,0.61,0,-7,-6,0.006,-1.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.41858090274813
-138,-2,0.31,0.08,0.69,0.3,-7,-9,0.004,0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.01311579463996
-316,-15,-0.03,0.01,0.8,0.9,-6,6,-0.023,-1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.26443022292087
-275,-22,-0.32,-0.02,0.77,0.7,-6,4,-0.02,-0.1,0.015,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.015,0.017,0.017,0.018,0.001,0,0,0,0,0,0,0,-0.002,0,-0.003,0,-0.002,0,0.5,0.018,-8.11172808330807
401,-16,-0.1,0.06,0.14,-0.7,-8,12,0.015,-1.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.019,-7.60090245954208
307,-6,0.14,0.1,0.28,-0.7,-8,-6,0.012,-0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.26443022292087
-22,3,0.09,0.18,0.64,-0.3,-7,-24,-0.012,0.4,0.019,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.003,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7.41858090274813
-54,-12,-0.13,-0.06,0.56,-0.6,-7,7,-0.002,0.1,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.60090245954208
-16,-11,0.06,0.15,0.58,-0.9,-8,-7,0.007,-1.8,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7.82404601085629
-129,-13,0.14,0.1,0.69,-0.7,-8,-9,0.006,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.018,0.02,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.003,0,0.6,0.02,-7.41858090274813
-21,-15,0.22,-0.1,0.48,-0.5,-7,21,0.007,-1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.016,-7.26443022292087
125,-13,0.2,-0.07,0.4,-0.2,-7,6,-0.005,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7.41858090274813
133,12,0.07,0.19,0.86,-1.7,-11,-12,0.02,-0.4,0.035,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036,-7.13089883029635
-172,5,0.47,-0.07,1.06,0.3,-9,7,0.001,0.9,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-6.81244509917781
-88,1,0.32,0.04,1,1.3,-8,-1,-0.017,-0.6,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-6.4377516497364
-100,-3,0.01,-0.11,0.99,1.7,-7,1,-0.025,1.1,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.9,0.029,-6.50229017087397
46,-4,-0.46,-0.07,0.78,1.3,-8,10,-0.032,-0.8,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.03,0.03,0.029,0,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0.8,0.029,-6.90775527898214
27,-3,-0.77,0.06,0.89,0.5,-9,-9,-0.02,0.7,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0.9,0.032,-7.01311579463996
-79,-3,-0.76,0.11,1.01,-0.9,-10,-9,0.007,0.2,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.9,0.033,-7.41858090274813
-157,-15,0.09,-0.02,1.02,-2.6,-12,1,0.021,0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.029,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0,0.9,0.029,-7.01311579463996
216,-3,0.39,0.1,0.64,-0.8,-10,-7,-0.004,0.5,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-6.81244509917781
-101,3,0.08,0.15,0.99,0.2,-9,-12,-0.014,-0.1,0.027,0.027,0.027,0.028,0.028,0.03,0.03,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,-0.002,0,-0.004,0,-0.002,0,0,0,0,0,0,0,0.9,0.032,-7.13089883029635
120,-3,-0.03,0.11,0.69,0,-9,-1,0.003,-2.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-7.01311579463996
-237,-3,-0.03,0.18,1.12,-0.1,-9,-15,-0.002,0,0.027,0.029,0.029,0.029,0.029,0.029,0.029,0.03,0.03,0.031,0.031,0.031,0.031,0.031,-0.002,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.9,0.031,-6.90775527898214
-12,-19,-0.21,-0.16,0.71,-0.5,-9,16,-0.006,0.2,0.029,0.026,0.026,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.003,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-6.81244509917781
201,-15,-0.3,0.37,0.65,-0.9,-10,-12,-0.007,-5.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,-7.26443022292087
1,-13,-0.37,0.19,0.83,-1.4,-10,-12,-0.005,-0.5,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.028,0.028,0.03,0,0,0,0,0,0,0,0,0,0,0.001,0,-0.003,0,0.8,0.03,-7.41858090274813
-68,-20,0.33,0.03,0.82,-1.5,-10,2,0.014,-0.3,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-7.26443022292087
-69,-23,0.57,0.05,0.83,0.4,-9,-3,0.001,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-6.90775527898214
-105,-26,0.53,-0.06,0.86,1.3,-8,-3,-0.016,0.4,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.025,-6.72543372218818
-42,-28,0.19,0.09,0.8,2,-7,-3,-0.023,-1.5,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-6.90775527898214
-102,-30,-0.2,-0.03,0.85,2,-7,-4,-0.02,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.025,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.003,0,0.8,0.025,-7.26443022292087
164,-30,-0.39,-0.18,0.48,1.5,-8,18,-0.001,-1,0.024,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.002,0,0.001,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.021,-7.13089883029635
177,3,-0.29,0.2,0.59,-0.5,-9,-10,0.003,-0.6,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-7.41858090274813
-146,-8,0.28,-0.02,0.83,-0.8,-10,5,0.011,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-7.13089883029635
-99,-13,0.33,0.04,0.8,0.4,-9,0,-0.006,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.7,0.025,-6.81244509917781
-101,-14,0.3,-0.11,0.79,0.6,-8,-1,-0.006,0.7,0.023,0.023,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.022,-6.90775527898214
